COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W11,H1500W19,H1500W10,H1500W11,H1500W11,H1500W11,H1500W14,H1500W15,H1500W16,H1500W17,H1500W19,H1000W11,H1000W17,H1000W19,H1000W10,H1000W11,H1000W11,H1000W11,H1000W14,H1000W15,H1000W16,H1000W17,H1000W18,H1000W19,H1000W40
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-673,7/27/06,PID008121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-674,7/27/06,PID008122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-675,7/27/06,PID008123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-676,7/27/06,PID008124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-677,7/27/06,PID008125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Male,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-678,7/27/06,PID008126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Male,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-702,7/27/06,PID008127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-703,7/27/06,PID008128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-704,7/27/06,PID008129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-97,6/16/06,PID008130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-98,6/16/06,PID008131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-99,6/16/06,PID008132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,23,2006,COOK_23_2006,NS104,6/9/06,PID011887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,68,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,24,2006,COOK_24_2006,NS115,6/14/06,PID012039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,24,2006,COOK_24_2006,NS136,6/16/06,PID012198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,25,2006,COOK_25_2006,NS147,6/19/06,PID012271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,25,2006,COOK_25_2006,NS167,6/22/06,PID012344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,26,2006,COOK_26_2006,NS181,6/26/06,PID012366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,26,2006,COOK_26_2006,NS203,6/28/06,PID012382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,58,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,26,2006,COOK_26_2006,NS222,6/30/06,PID012398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,27,2006,COOK_27_2006,NS247,7/5/06,PID012421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,27,2006,COOK_27_2006,NS248,7/5/06,PID012422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,27,2006,COOK_27_2006,NS276,7/7/06,PID012452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,83,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,28,2006,COOK_28_2006,NS289,7/10/06,PID012463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,57,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,28,2006,COOK_28_2006,NS314,7/12/06,PID012503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,28,2006,COOK_28_2006,NS329,7/14/06,PID012517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,100,Female,PCRWNV,POSITIVE,1,-87.803601,42.06767,Culex,29,2006,COOK_29_2006,NS341,7/17/06,PID012544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,29,2006,COOK_29_2006,NS371,7/19/06,PID012579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.803601,42.06767,Culex,29,2006,COOK_29_2006,NS393,7/21/06,PID012615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS414,7/24/06,PID012666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS415,7/24/06,PID012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS416,7/24/06,PID012678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS417,7/24/06,PID012685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS418,7/24/06,PID012691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS419,7/24/06,PID012694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,22,2006,COOK_22_2006,NS42,5/30/06,PID012696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,19,Female,PCRWNV,POSITIVE,1,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS420,7/24/06,PID012699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Female,VECWNV,POSITIVE,1,-87.803601,42.06767,Culex,30,2006,COOK_30_2006,NS497,7/28/06,PID012809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,22,2006,COOK_22_2006,NS59,6/2/06,PID012886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,22,2006,COOK_22_2006,NS68,6/2/06,PID012983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,71,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,23,2006,COOK_23_2006,NS83,6/7/06,PID013163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,70,Female,PCRWNV,NEGATIVE,0,-87.803601,42.06767,Culex,23,2006,COOK_23_2006,NS94,6/9/06,PID013255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Male,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,22,2006,COOK_22_2006,AV06-54,5/31/06,PID011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,22,2006,COOK_22_2006,AV06-55,5/31/06,PID011256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,26,2006,COOK_26_2006,AV06-560,6/28/06,PID011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Male,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,26,2006,COOK_26_2006,AV06-561,6/28/06,PID011258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,26,2006,COOK_26_2006,AV06-565,6/28/06,PID011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,26,2006,COOK_26_2006,AV06-566,6/28/06,PID011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,27,2006,COOK_27_2006,AV06-587,7/6/06,PID011261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,27,2006,COOK_27_2006,AV06-588,7/6/06,PID011262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Female,PCRWNV,POSITIVE,1,-87.805586,42.067854,Culex,27,2006,COOK_27_2006,AV06-589,7/6/06,PID011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.805586,42.067854,Culex,27,2006,COOK_27_2006,AV06-590,7/6/06,PID011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,23,2006,COOK_23_2006,R060501,6/5/06,PID066238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,24,2006,COOK_24_2006,R061501,6/15/06,PID066239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,25,2006,COOK_25_2006,R061901,6/19/06,PID066240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,25,2006,COOK_25_2006,R062201,6/22/06,PID066241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,26,2006,COOK_26_2006,R062601,6/26/06,PID066242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,26,2006,COOK_26_2006,R062901,6/29/06,PID066243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,26,2006,COOK_26_2006,R062902,6/29/06,PID066244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,27,2006,COOK_27_2006,R070501,7/5/06,PID066245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,27,2006,COOK_27_2006,R070502,7/5/06,PID066246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,28,2006,COOK_28_2006,R071001,7/10/06,PID066247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,28,2006,COOK_28_2006,R071301,7/13/06,PID066248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-87.680537,42.070925,Culex,29,2006,COOK_29_2006,R072001,7/20/06,PID066249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.686514,42.073663,Culex,24,2006,COOK_24_2006,NS143,6/16/06,PID030433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,28,2006,COOK_28_2006,NS340,7/14/06,PID030498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,1,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,29,2006,COOK_29_2006,NS358,7/17/06,PID030502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,29,2006,COOK_29_2006,NS392,7/19/06,PID030518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,29,2006,COOK_29_2006,NS413,7/21/06,PID030523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS447,7/24/06,PID030539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS448,7/24/06,PID030541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS449,7/24/06,PID030542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS450,7/24/06,PID030543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS451,7/24/06,PID030544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,35,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS452,7/26/06,PID030545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,61,Female,VECWNV,NEGATIVE,0,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS492,7/26/06,PID030556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,30,2006,COOK_30_2006,NS523,7/28/06,PID030566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS582,7/31/06,PID030588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS583,7/31/06,PID030589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS584,7/31/06,PID030590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS585,7/31/06,PID030591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS647,8/2/06,PID030613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60091,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,31,2006,COOK_31_2006,NS648,8/2/06,PID030615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,28,2006,CARROLL_28_2006,01-017,7/10/06,PID152273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,23,2006,CARROLL_23_2006,06-002,6/8/06,PID152274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,24,2006,CARROLL_24_2006,06-003A,6/12/06,PID152275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,24,2006,CARROLL_24_2006,06-005,6/15/06,PID152276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,25,2006,CARROLL_25_2006,06-007,6/19/06,PID152277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,25,2006,CARROLL_25_2006,06-009,6/22/06,PID152278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,26,2006,CARROLL_26_2006,06-011,6/26/06,PID152279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,26,2006,CARROLL_26_2006,06-013A,6/29/06,PID152280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,27,2006,CARROLL_27_2006,06-015,7/6/06,PID152281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61074,CARROLL,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-90.126448,42.078211,Culex,28,2006,CARROLL_28_2006,06-019,7/13/06,PID152282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-88.026629,42.079122,Culex,33,2006,COOK_33_2006,1021,8/17/06,PID002559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,-88.026629,42.079122,Culex,34,2006,COOK_34_2006,1076,8/21/06,PID002570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,-88.026629,42.079122,Culex,34,2006,COOK_34_2006,1133,8/24/06,PID002579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-88.026629,42.079122,Culex,22,2006,COOK_22_2006,119,6/1/06,PID002591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,-88.026629,42.079122,Culex,35,2006,COOK_35_2006,1222,8/29/06,PID002595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,34,Female,PCRWNV,POSITIVE,1,-88.026629,42.079122,Culex,36,2006,COOK_36_2006,1329,9/5/06,PID002607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-88.026629,42.079122,Culex,36,2006,COOK_36_2006,1379,9/7/06,PID002613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-88.026629,42.079122,Culex,23,2006,COOK_23_2006,155,6/8/06,PID002636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-88.026629,42.079122,Culex,24,2006,COOK_24_2006,181,6/15/06,PID002680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
